,boxPlot,darkmoon,dps,fightLength,igniteDps,igniteDrops,nightfall,numMages,numPIs,numWB,percentDpsIncrease,percentIgniteDpsIncrease,rotation,semiWB,stdDev,weightedTicks,totalCrit
1771,"Boxplot values: 4377, 5125, 5303, 5308, 5483, 6348",,5308.0,100,1164.0,"Ignite Drop times on avg List(29.421358912405626, 42.541751446645925, 54.815317672084504, 66.99543682849819, 78.2803284750565, 87.6279745928661, 94.24166651476926, 97.86164864255022, 99.3865283892455, 99.86069167220222, 99.97873753834234, 99.99758447547316, 99.99940171278006)",,5,3,3,0.9831450268568254,0.9165354330708662,3,2,257.33158732728873,41.371296357600094,0.061537151108691096
1772,"Boxplot values: 4462, 5283, 5449, 5472, 5626, 6577",,5472.0,100,1462.0,"Ignite Drop times on avg List(38.85732434748142, 57.07599576383846, 71.75874548340158, 83.23589212505834, 91.02182579026397, 95.85310432190795, 98.36903001863973, 99.44718641918271, 99.83097925929219, 99.96805895727934, 99.99690804018105, 99.99901752709096, 99.99977560014455)",,5,3,3,1.0135210224115576,1.1511811023622047,7,2,284.8795713597025,50.289154871999905,0.061537151108691096
1971,"Boxplot values: 4722, 5457, 5700, 5773, 6044, 7209",,5773.0,40,1063.0,"Ignite Drop times on avg List(26.444377599845623, 35.232073251707966, 39.19642856998712, 39.96180715930756, 40.003109249044634, 39.99989174029705)",,5,5,2,0.9636120847938574,0.7874074074074074,3,2,429.2475661247192,17.611086688799922,0.08112681888540793
1972,"Boxplot values: 4561, 5368, 5684, 5704, 6004, 7629",,5704.0,40,1228.0,"Ignite Drop times on avg List(26.20507625505697, 35.047886456397464, 39.25898303691278, 39.97938767760872, 40.00241768377689)",,5,5,2,0.9520948088799868,0.9096296296296296,8,2,457.46665239612383,17.044978860800054,0.08112681888540793
1973,"Boxplot values: 4721, 5536, 5828, 5867, 6159, 7335",,5867.0,40,1130.0,"Ignite Drop times on avg List(25.337926058307996, 34.41906074834105, 38.9368780190897, 39.954056257751446, 40.00595062195482)",,5,5,2,0.9793022867634784,0.837037037037037,0,2,440.3469998413535,17.7890118648,0.08112681888540793
1974,"Boxplot values: 4857, 5758, 6018, 6031, 6282, 7250",,6031.0,40,1345.0,"Ignite Drop times on avg List(27.68947220013489, 35.97615428840727, 39.5473344499997, 40.00771029028855, 40.0008090346714)",,5,5,2,1.0066766816892003,0.9962962962962963,4,2,382.4566524267381,17.49167855599997,0.08112681888540793
1975,"Boxplot values: 4931, 5716, 5960, 5993, 6241, 7161",,5993.0,40,1350.0,"Ignite Drop times on avg List(27.830219267912778, 35.94685474641197, 39.48389825943965, 40.00755134628076, 40.00320222515269)",,5,5,2,1.00033383408446,1.0,5,2,387.46712137493444,17.58165375999997,0.08112681888540793
1976,"Boxplot values: 4747, 5717, 5955, 5991, 6237, 7197",,5991.0,40,1350.0,"Ignite Drop times on avg List(27.842759948964762, 35.97003954118881, 39.48286094091189, 40.001390883189366, 40.004147385120326, 40.00081894094455)",,5,5,2,1.0,1.0,1,2,386.98483401826576,17.597454160000016,0.08112681888540793
1977,"Boxplot values: 4791, 5752, 6013, 6053, 6337, 7104",,6053.0,40,1435.0,"Ignite Drop times on avg List(28.832090578623088, 36.521315268662164, 39.52840140551977, 40.00740914370176, 40.0043813100535, 40.00062412686736)",,5,5,2,1.0103488566182608,1.0629629629629629,7,2,407.35634937746596,18.861300744000076,0.08112681888540793
1978,"Boxplot values: 4862, 5733, 5978, 6020, 6277, 7124",,6020.0,40,1389.0,"Ignite Drop times on avg List(28.200913237037213, 36.200362542546195, 39.50571601078446, 40.00462013877857, 40.00187426240484)",,5,5,2,1.0048405942246703,1.0288888888888892,6,2,398.6266513841115,18.159462947999963,0.08112681888540793
1979,"Boxplot values: 4809, 5717, 5963, 5992, 6240, 7128",,5992.0,40,1349.0,"Ignite Drop times on avg List(27.827957229178022, 35.92911579405718, 39.47924888972506, 40.00982229311949, 40.00238421158081)",,5,5,2,1.0001669170422298,0.9992592592592592,2,2,387.09686608099406,17.573614080000038,0.08112681888540793
2151,"Boxplot values: 4686, 5604, 5875, 5858, 6137, 6851",,5858.0,40,1384.0,"Ignite Drop times on avg List(31.205729297925632, 38.344206076967126, 39.86790795797253, 40.004986340500714, 40.00042952110324)",,5,2,3,1.0029104605375792,0.9664804469273744,4,1,383.1213734249403,18.63774528000006,0.07093843727439238
2152,"Boxplot values: 4671, 5588, 5832, 5841, 6103, 6774",,5841.0,40,1432.0,"Ignite Drop times on avg List(31.056223997929326, 38.24547187030452, 39.88068076910441, 40.009085117836236, 40.00155441388861)",,5,2,3,1.0,1.0,1,1,353.0096848823124,18.71445826800003,0.07093843727439238
2153,"Boxplot values: 4573, 5458, 5717, 5733, 6011, 6774",,5733.0,40,1371.0,"Ignite Drop times on avg List(28.444341254070505, 37.07889366267124, 39.629848589395124, 39.99691991990869, 40.00211926502251)",,5,2,3,0.9815100154083204,0.9574022346368716,5,1,380.66489577839104,17.880879412000066,0.07093843727439238
2154,"Boxplot values: 4592, 5642, 5899, 5895, 6192, 6681",,5895.0,40,1530.0,"Ignite Drop times on avg List(32.46212287149971, 38.796690780036265, 39.90975157548401, 40.000408815719155, 40.00092597185951)",,5,2,3,1.0092449922958395,1.068435754189944,7,1,350.8537452500621,20.19478621600001,0.07093843727439238
2155,"Boxplot values: 4655, 5514, 5763, 5770, 6031, 6692",,5770.0,40,1425.0,"Ignite Drop times on avg List(30.697576777146047, 38.119430095853474, 39.845630616825545, 40.01019107843342, 40.001619011592055)",,5,2,3,0.9878445471665812,0.9951117318435754,2,1,355.9135482860076,18.633493648000236,0.07093843727439238
2156,"Boxplot values: 4703, 5615, 5870, 5873, 6165, 6739",,5873.0,40,1483.0,"Ignite Drop times on avg List(31.67636584915158, 38.49333473246072, 39.86835478756688, 40.00618658260246, 39.99998179715551)",,5,2,3,1.0054785139530902,1.035614525139665,6,1,357.2030093888423,19.468824319999907,0.07093843727439238
2157,"Boxplot values: 4626, 5323, 5586, 5638, 5917, 6926",,5638.0,40,1118.0,"Ignite Drop times on avg List(27.588648568164995, 37.032366163388154, 39.6147156921749, 39.98915166948992, 40.000501148881064, 40.00034423739542)",,5,2,3,0.965245677110084,0.7807262569832403,0,1,412.86632833208006,18.514388745599963,0.07093843727439238
2158,"Boxplot values: 4594, 5308, 5663, 5665, 6005, 6802",,5665.0,40,1227.0,"Ignite Drop times on avg List(28.270502037003137, 37.234657217453154, 39.650583701931026, 39.99392053088104, 40.00000345532028)",,5,2,3,0.9698681732580038,0.8568435754189944,3,1,435.59320934168977,18.524826249600086,0.07093843727439238
2159,"Boxplot values: 4363, 5169, 5471, 5501, 5796, 6858",,5501.0,40,1247.0,"Ignite Drop times on avg List(28.125670634577617, 37.392698309134474, 39.70936073068494, 39.99454954872458, 40.00194075132644, 40.000423808919635)",,5,2,3,0.9417907892484164,0.8708100558659218,8,1,435.1540776999194,18.49438570320007,0.07093843727439238
2160,"Boxplot values: 4432, 4992, 5138, 5140, 5280, 6124",,5140.0,120,1090.0,"Ignite Drop times on avg List(31.309430686112925, 44.91717453612558, 56.67221125742057, 68.32253277371841, 79.88282577929954, 90.97877230185455, 101.13211259523605, 109.29555102466747, 114.9188715240859, 118.01580481911353, 119.36644299493923, 119.84846731902482, 119.96768085407211, 119.99629701179)",,5,1,2,1.0017540440459949,0.9586631486367634,4,3,214.38888131793243,44.80318435999995,0.07037529306444006
2161,"Boxplot values: 4358, 4981, 5126, 5131, 5274, 6115",,5131.0,120,1137.0,"Ignite Drop times on avg List(31.781045255483924, 45.3865383952895, 57.433997201544514, 69.38538783235246, 81.06096630914257, 92.23914145666907, 102.02337696261947, 109.68328044214618, 114.94619829907946, 117.91837441102614, 119.27990149000124, 119.81288967916743, 119.95947471292642, 119.99246952170306, 120.00145154545578)",,5,1,2,1.0,1.0,1,3,216.3042751826186,45.69316593600007,0.07037529306444006
2162,"Boxplot values: 4336, 5019, 5159, 5164, 5302, 6322",,5164.0,120,1220.0,"Ignite Drop times on avg List(33.777602280036106, 49.56506935654951, 63.53366201840509, 77.16878407625558, 89.73306161131799, 100.34840517196507, 108.6958272839224, 114.29340091267727, 117.5395515724481, 119.09858484141107, 119.73641100950294, 119.93389042725882, 119.98411962282553, 119.99715080316744)",,5,1,2,1.0064314948353148,1.0729991204925242,6,3,213.90356586619262,49.879963892000205,0.07037529306444006
2163,"Boxplot values: 4317, 4933, 5073, 5080, 5224, 6006",,5080.0,120,1051.0,"Ignite Drop times on avg List(26.863695256944478, 41.95921867762187, 54.22659390423518, 66.13929735086205, 78.06488051589368, 89.44306599936071, 99.74064719889297, 108.06260954061285, 113.92752942742074, 117.43089033798634, 119.12237712277417, 119.76010077771512, 119.94717080501509, 119.98829072481944, 119.99807950628747)",,5,1,2,0.9900604170726954,0.9243623570800352,0,3,211.53546557465873,46.008748719999936,0.07037529306444006
2164,"Boxplot values: 4350, 4951, 5091, 5095, 5231, 6353",,5095.0,120,1130.0,"Ignite Drop times on avg List(30.608703276386247, 44.60671320613699, 56.57441486779016, 68.40799465114699, 80.31030251797654, 91.49933933407563, 101.41450555617726, 109.30968984196053, 114.71860027277242, 117.8928365750664, 119.30888143636925, 119.81436522305599, 119.96370241517909, 119.99389141925266, 119.9999283533914)",,5,1,2,0.9929838238160202,0.9938434476693052,2,3,210.790434052405,45.30714984400004,0.07037529306444006
2165,"Boxplot values: 4333, 4930, 5081, 5082, 5227, 6274",,5082.0,120,1084.0,"Ignite Drop times on avg List(28.64581561238949, 43.16733784550616, 55.28209476419975, 67.29246261378458, 79.21151881813077, 90.57087406688096, 100.55201128296066, 108.60168580083999, 114.30712956347861, 117.55691653824486, 119.1402231845063, 119.75058569531164, 119.95276223394552, 119.99454355084207, 119.99991299221075)",,5,1,2,0.990450204638472,0.9533861037818822,3,3,219.60872896019242,45.71569811599996,0.07037529306444006
2166,"Boxplot values: 4313, 5006, 5156, 5162, 5304, 6210",,5162.0,120,1286.0,"Ignite Drop times on avg List(37.29200723619089, 56.465779924219554, 72.67195268637178, 87.15540823810356, 98.99909044337676, 107.89506014630166, 113.67670113529874, 117.1045079132064, 118.86027687518697, 119.58958473047076, 119.89383814291223, 119.97363615692656, 119.99478466149075, 119.9984878957137, 119.99977496877909)",,5,1,2,1.0060417072695378,1.131046613896218,7,3,235.66108364594731,54.79054218000002,0.07037529306444006
2167,"Boxplot values: 4464, 5023, 5162, 5168, 5304, 6200",,5168.0,120,1174.0,"Ignite Drop times on avg List(28.60718303386484, 44.107080435300794, 58.07519667476391, 71.35492178639495, 83.78235246207534, 94.98644274807742, 104.32321320959386, 111.4335153431745, 115.99204665922012, 118.39120150201937, 119.49367914630403, 119.87070323305957, 119.9730702066584, 119.99689962005166, 120.00035045985149)",,5,1,2,1.0072110699668682,1.0325417766051008,5,3,211.82793686223286,47.17653085199994,0.07037529306444006
2168,"Boxplot values: 4297, 4881, 5024, 5027, 5167, 6031",,5027.0,120,1084.0,"Ignite Drop times on avg List(28.81157940315813, 43.77238043677446, 56.01684015970151, 67.93224099033758, 79.74485292573569, 90.97859061049726, 100.96516550641797, 109.00757501978178, 114.53209425082908, 117.71411702647411, 119.22714929250367, 119.79168827660249, 119.95350947730793, 119.99418635352713, 119.9992483193569, 119.99960664715412)",,5,1,2,0.979731046579614,0.9533861037818822,8,3,214.49045528640582,45.79748505200006,0.07037529306444006
2169,"Boxplot values: 4387, 4981, 5130, 5140, 5288, 6242",,5140.0,120,1224.0,"Ignite Drop times on avg List(33.990605924518846, 48.439555283737896, 61.455419150711734, 74.20593772058687, 86.1638333636536, 96.53274637896118, 105.01288940596679, 111.38351144911837, 115.60564183398299, 118.06456084748213, 119.2743049885756, 119.77120877975572, 119.94658803976498, 119.99493856773418, 120.00013610315025)",,5,3,0,1.0114128295946478,1.137546468401487,7,5,234.10670059326515,50.431259383999866,0.09204196380226792
2170,"Boxplot values: 4370, 4968, 5111, 5116, 5259, 6429",,5116.0,120,1146.0,"Ignite Drop times on avg List(31.828238132164795, 44.42392688312256, 56.16298024714247, 67.86889433102273, 79.38084015199829, 90.18402960470833, 99.89526758531619, 107.6739527711961, 113.3909872726374, 117.0056015301712, 118.81064932519463, 119.62927491274061, 119.91259152062321, 119.9773609937345, 119.99496519940763, 119.99994876297235)",,5,3,0,1.006690279417552,1.0650557620817844,6,5,222.064917445946,46.43668660399996,0.09204196380226792
2171,"Boxplot values: 4379, 4881, 5023, 5031, 5173, 5884",,5031.0,120,990.0,"Ignite Drop times on avg List(26.790619699149893, 38.929507768652094, 49.74010508290988, 60.56676888356649, 71.39827868257589, 82.1075044579519, 92.3451637202016, 101.80367146903639, 109.46953561377516, 114.85202412778645, 117.87172460279612, 119.29457775483228, 119.80385445619505, 119.95995513965602, 119.99459505920555, 119.99991121987726, 120.00008962355273)",,5,3,0,0.9899645808736718,0.9200743494423792,0,5,217.28675467186318,42.93301896400015,0.09204196380226792
2172,"Boxplot values: 4376, 4935, 5077, 5082, 5222, 6050",,5082.0,120,1076.0,"Ignite Drop times on avg List(30.445473721201065, 41.91792695043802, 52.6362018358594, 63.58988966618522, 74.3489282277316, 84.99143780002696, 95.05857507702315, 104.0552699463972, 111.14739875213716, 115.8220381188107, 118.41399017269066, 119.55819555609268, 119.88949361537867, 119.97946988803548, 119.99649745746919, 119.99974464392066)",,5,3,0,1.0,1.0,1,5,213.87444505280982,43.15018162400014,0.09204196380226792
2173,"Boxplot values: 4380, 4921, 5064, 5070, 5211, 5998",,5070.0,120,1078.0,"Ignite Drop times on avg List(30.35581630193227, 41.85534877393189, 52.626918838424494, 63.5081931238428, 74.45067841696617, 85.00733325684224, 95.12053914028648, 104.12784560374045, 111.13729973053192, 115.84795662263988, 118.42132529373168, 119.52220833744379, 119.88656242203244, 119.98851702611016, 119.99752162739622, 119.99944331955754)",,5,3,0,0.9976387249114522,1.0018587360594795,2,5,214.92168146899536,43.18706867200004,0.09204196380226792
2174,"Boxplot values: 4318, 4890, 5041, 5045, 5193, 5960",,5045.0,120,1021.0,"Ignite Drop times on avg List(27.693689359007706, 39.61348076986792, 50.342553748197034, 61.330752840481885, 72.34165955127915, 83.29252100846891, 93.53656712783058, 102.8960024300275, 110.25716201175446, 115.31436550197999, 118.19855311366655, 119.43700058393196, 119.8631604213201, 119.97384348084461, 119.99601604030966, 120.00054715251429)",,5,3,0,0.9927194018103108,0.9488847583643124,3,5,223.1247832775357,42.929482376000024,0.09204196380226792
2175,"Boxplot values: 4403, 4942, 5086, 5094, 5236, 6183",,5094.0,120,1087.0,"Ignite Drop times on avg List(28.9180223385735, 41.62630215470661, 53.28415829766481, 64.30101013562995, 75.11966356809994, 85.79971990733573, 95.77529199001894, 104.45319099729704, 111.28096548837414, 115.8730470676858, 118.39604329198085, 119.5108768044071, 119.88061029654834, 119.9771967760591, 119.9972881760873, 120.00013958857767)",,5,3,0,1.0023612750885478,1.0102230483271375,5,5,218.45470571987548,43.565369936,0.09204196380226792
2176,"Boxplot values: 4248, 4831, 4982, 4987, 5136, 5891",,4987.0,120,1031.0,"Ignite Drop times on avg List(27.43844826597248, 39.769429661385054, 50.55868204402506, 61.417876046814946, 72.26735596066067, 82.9074022281138, 93.21718924088414, 102.528137178751, 110.0762723268827, 115.22214738387787, 118.1009590776915, 119.42501634069109, 119.86484105841198, 119.9750496367418, 119.99700371811281, 120.00019728981296)",,5,3,0,0.9813065722156632,0.95817843866171,8,5,222.79007219834733,42.776471795200074,0.09204196380226792
2177,"Boxplot values: 4428, 4961, 5106, 5107, 5249, 5992",,5107.0,120,1052.0,"Ignite Drop times on avg List(30.444009768390494, 41.771884779230824, 52.297174710010594, 62.9342131421907, 73.68133204673438, 84.1039967862086, 94.34802054324183, 103.58258340634556, 111.04163756997173, 115.90148332043903, 118.5096979948197, 119.56424665448026, 119.90182945249397, 119.98906898661892, 119.9985507643497, 119.99962568052523)",,5,3,0,1.0049193231011413,0.9776951672862454,4,5,207.50860416413585,42.33985201599997,0.09204196380226792
2385,"Boxplot values: 4212, 5263, 5505, 5518, 5758, 6544",,5518.0,40,1260.0,"Ignite Drop times on avg List(27.959257804401, 36.95030494087393, 39.59792189403757, 39.98291506412689, 40.00180099983068)",,5,1,4,0.9766371681415931,0.9574468085106383,5,0,353.262128480483,16.463670124000007,0.06202957236670404
2386,"Boxplot values: 4568, 5414, 5645, 5650, 5880, 6545",,5650.0,40,1316.0,"Ignite Drop times on avg List(31.024147318330918, 38.351859068560145, 39.87456181678363, 40.00456345314567, 40.00038098809615, 40.00022963786339)",,5,1,4,1.0,1.0,1,0,332.8349070906771,17.280225467999948,0.06202957236670404
2387,"Boxplot values: 4494, 5377, 5634, 5624, 5900, 6486",,5624.0,40,1322.0,"Ignite Drop times on avg List(31.978625819151766, 38.75885631670399, 39.913771332099095, 39.99988547239537, 40.000225007665264)",,5,1,4,0.9953982300884956,1.0045592705167172,7,0,372.2859116311681,18.44503905199995,0.06202957236670404
2388,"Boxplot values: 4453, 5400, 5668, 5656, 5920, 6730",,5656.0,40,1251.0,"Ignite Drop times on avg List(30.878179779387427, 38.494796782252294, 39.87769000970617, 40.0023020417451, 40.0001178222742, 40.000589021200675)",,5,1,4,1.0010619469026552,0.9506079027355624,4,0,371.18432781814005,17.471537160000068,0.06202957236670404
2389,"Boxplot values: 4566, 5219, 5463, 5491, 5726, 6865",,5491.0,40,1048.0,"Ignite Drop times on avg List(27.04753652526341, 37.16496506113688, 39.66919016830262, 39.99436485161205, 40.001915025584275, 40.000259429379014)",,5,1,4,0.971858407079646,0.7963525835866262,0,0,355.3751444454876,17.733318855999958,0.06202957236670404
2390,"Boxplot values: 4623, 5430, 5664, 5671, 5921, 6525",,5671.0,40,1361.0,"Ignite Drop times on avg List(31.832738823671225, 38.686030479489865, 39.89742200255005, 40.002995699346485, 40.000440255771565, 40.000561135143734)",,5,1,4,1.003716814159292,1.03419452887538,6,0,333.0811699836028,17.906192039999933,0.06202957236670404
2391,"Boxplot values: 4446, 5319, 5541, 5551, 5788, 6468",,5551.0,40,1305.0,"Ignite Drop times on avg List(30.064715565249063, 38.159448272002095, 39.83630271668082, 40.00455000033963, 40.001963050931074)",,5,1,4,0.9824778761061946,0.9916413373860182,2,0,325.37339787825124,16.981910220000096,0.06202957236670404
